"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"1030","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","15","27","CognitiveComplexity","The class 'BI_PSP_RetriveDraftResponse' has a total cognitive complexity of 68 (highest 23), current threshold is 50","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1031","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","15","27","TooManyFields","Too many fields","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"1032","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","73","52","StdCyclomaticComplexity","The method 'draftResponseOfPsoriasis' has a Standard Cyclomatic Complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1033","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","73","52","CognitiveComplexity","The method 'draftResponseOfPsoriasis()' has a cognitive complexity of 23, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1034","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","73","52","CyclomaticComplexity","The method 'draftResponseOfPsoriasis()' has a cyclomatic complexity of 14.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1035","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","73","52","NcssMethodCount","The method 'draftResponseOfPsoriasis()' has an NCSS line count of 44","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1036","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","107","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1037","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","145","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1038","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","229","52","StdCyclomaticComplexity","The method 'draftResponseOfWorkAndActivty' has a Standard Cyclomatic Complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1039","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","229","52","CognitiveComplexity","The method 'draftResponseOfWorkAndActivty()' has a cognitive complexity of 23, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1040","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","229","52","CyclomaticComplexity","The method 'draftResponseOfWorkAndActivty()' has a cyclomatic complexity of 13.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1041","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","229","52","NcssMethodCount","The method 'draftResponseOfWorkAndActivty()' has an NCSS line count of 43","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1042","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","263","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1043","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","301","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1044","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","387","52","StdCyclomaticComplexity","The method 'draftResponseOfDermatology' has a Standard Cyclomatic Complexity of 10.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1045","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","387","52","CognitiveComplexity","The method 'draftResponseOfDermatology()' has a cognitive complexity of 22, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1046","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","387","52","CyclomaticComplexity","The method 'draftResponseOfDermatology()' has a cyclomatic complexity of 12.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1047","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","387","52","NcssMethodCount","The method 'draftResponseOfDermatology()' has an NCSS line count of 45","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1048","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","13","30","ExcessiveClassLength","Avoid really long classes.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveclasslength","Design","pmd"
"1049","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","13","30","StdCyclomaticComplexity","The class 'BI_PSP_SymptomTracker' has a Standard Cyclomatic Complexity of 8 (Highest = 17).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1050","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","13","30","CognitiveComplexity","The class 'BI_PSP_SymptomTracker' has a total cognitive complexity of 319 (highest 83), current threshold is 50","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1051","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","13","30","CyclomaticComplexity","The class 'BI_PSP_SymptomTracker' has a total cyclomatic complexity of 176 (highest 25).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1052","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","13","30","ExcessivePublicCount","This class has a bunch of public methods and attributes","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessivepubliccount","Design","pmd"
"1053","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","13","30","TooManyFields","Too many fields","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"1054","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","54","55","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1055","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","102","19","StdCyclomaticComplexity","The method 'recordInsertST' has a Standard Cyclomatic Complexity of 10.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1056","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","102","19","NcssMethodCount","The method 'recordInsertST()' has an NCSS line count of 42","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1057","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","102","19","CognitiveComplexity","The method 'recordInsertST(String, Boolean, Date)' has a cognitive complexity of 26, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1058","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","102","19","CyclomaticComplexity","The method 'recordInsertST(String, Boolean, Date)' has a cyclomatic complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1059","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","111","41","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1060","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","127","55","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1061","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","212","21","CognitiveComplexity","The method 'recordInsertSTupdate(String, Boolean, Date)' has a cognitive complexity of 17, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1062","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","212","21","CyclomaticComplexity","The method 'recordInsertSTupdate(String, Boolean, Date)' has a cyclomatic complexity of 13.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1063","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","227","55","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1064","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","296","21","CognitiveComplexity","The method 'updateGPPValue(String, Boolean)' has a cognitive complexity of 24, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1065","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","296","21","CyclomaticComplexity","The method 'updateGPPValue(String, Boolean)' has a cyclomatic complexity of 12.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1066","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","301","36","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1067","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","328","8","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1068","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","362","21","CognitiveComplexity","The method 'updateRecentValue(String, List<String>)' has a cognitive complexity of 15, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1069","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","362","21","CyclomaticComplexity","The method 'updateRecentValue(String, List<String>)' has a cyclomatic complexity of 10.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1070","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","370","36","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1071","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","436","19","StdCyclomaticComplexity","The method 'recordInsertAllergyIntolerance' has a Standard Cyclomatic Complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1072","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","436","19","NcssMethodCount","The method 'recordInsertAllergyIntolerance()' has an NCSS line count of 53","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1073","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","436","19","CognitiveComplexity","The method 'recordInsertAllergyIntolerance(BI_PSP_SymptomTracker.BI_PSPB_Symptomtrackerwrapeermethod, List<String>)' has a cognitive complexity of 54, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1074","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","436","19","CyclomaticComplexity","The method 'recordInsertAllergyIntolerance(BI_PSP_SymptomTracker.BI_PSPB_Symptomtrackerwrapeermethod, List<String>)' has a cyclomatic complexity of 24.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1075","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","446","31","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1076","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","457","46","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1077","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","466","62","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1078","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","473","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1079","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","584","19","StdCyclomaticComplexity","The method 'recordUpdateAllergyIntolerance' has a Standard Cyclomatic Complexity of 17.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1080","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","584","19","NcssMethodCount","The method 'recordUpdateAllergyIntolerance()' has an NCSS line count of 61","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1081","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","584","19","CognitiveComplexity","The method 'recordUpdateAllergyIntolerance(BI_PSP_SymptomTracker.BI_PSPB_Symptomtrackerwrapeermethod, List<String>)' has a cognitive complexity of 83, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1082","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","584","19","CyclomaticComplexity","The method 'recordUpdateAllergyIntolerance(BI_PSP_SymptomTracker.BI_PSPB_Symptomtrackerwrapeermethod, List<String>)' has a cyclomatic complexity of 25.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1083","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_SymptomTracker.cls","594","32","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
